,Text,TextEng
71,"Berita terkini,pembuat nikuba ini sekarang menyesal telah melakukan perjalanan ke Italia, karena di sana tidak ada kejelasan tentang nikuba ini dan media di Indonesia tidak memberitakan secara lengkap hanya setengah setengah, sehingga terjadi mis informasi di masyarakat ,
Ujung ujungnya masyarakat semakin tidak percaya dengan pemerintah Indonesia.","Latest news, the maker of this nikuba now regrets having traveled to Italy, because there is no clarity about this nikuba and the media in Indonesia do not report in full, only half and half, resulting in misinformation in society,
In the end, people increasingly distrust the Indonesian government."
72,"Yang terjadi di Indonesia adalah, Nikuba memang penemuan baru dan bagus untuk teknologi di masa depan. Mungkin di Indonesia belum ada teknologi yang mampu menerapkan nikuba dalam industri otomotif karena ini bisa dikatakan sumber energi yang baru ditemukan",What happened in Indonesia was that Nikuba was indeed a new and good invention for future technology. Maybe in Indonesia there is no technology capable of applying nikuba in the automotive industry because this can be said to be a newly discovered energy source
73,Nikuba digoreng saja terus menjelang pemilu.,Nikuba just fried all the time before the election.
74,Preett nikuba . Banyak hoax nya,Preett nikuba . Lots of hoaxes
75,Tidak ada yg salah bila Indonesia belum tertarik pada teknologi nikuba saat ini. Mari kita berpikir dgn jernih. Bagi nitizen yg tidak memahami cara kerja nikuba ga usah banyak bacot dan sok nasionalis. Pahami dulu cara kerjanya dgn jelas baru komen.,"There is nothing wrong if Indonesia is not interested in Nikuba technology at this time. Let's think clearly. For netizens who don't understand how Nikuba works, there's no need to talk a lot and pretend to be nationalist. First understand how it works clearly then comment."
76,Ada yg takut bangkrut karena teknologi nikuba,There are those who are afraid of going bankrupt because of Nikuba technology
77,"BUKAN CUMA UPIN IPIN , skarang NIKUBA yg di hargai  negara lain.

ngapain BRIN ikut Hadir, hahahahaahah....???????????","NOT JUST UPIN IPIN, now NIKUBA is respected by other countries.

why is BRIN attending, hahahahaahah....????????????"
78,Seharus nya Brin itu mendukung bukan meragukan penemuan.nikuba sebuah teknologi yg lompatan bagus.bukan saling menjatuh kan.,"Brin should have supported, not doubted, the discovery. Nikuba is a technology that has taken a good leap, not knocking each other out."
79,"klo penemuan ini hoax kenapa pangdam ingin menambah permintaan produk dri nikuba ?
bukankah 30 produk pertama sudah di uji di 30 unit kendaraan kodam siliwangi ?
dan denger2 pangdam menambah 20 unit. klo ini sudah pasti ga masuk akal, kenapa orang itali masih aja buang2 waktu dtang kesini ? dan repot undang ke milan ? apakah bangsa mereka lebih bodoh dari bangsa kita ? klo brin bilang teknologi ini tidak mungkin, kenapa ga ambil aja 1 unit motor yg dipakai kodam siliwangi buat pembuktian. dokumentasikan agar masyarakat awam tau, jangan plonga plongo kek org linglung yg g tau harus ngapain. walaupun penemuan ini di indonesia sudah ada yg buat 12 tahun yg lalu lebih dlu tapi tidak se efisien nikuba, berharap pak arianto bisa menyempurnakan.","If this discovery is a hoax, why does the Pangdam want to increase demand for products from Nikuba?
Haven't the first 30 products been tested on 30 units of Siliwangi Military Command vehicles?
and heard that the military commander added 20 units. If this definitely doesn't make sense, why do Italians still waste their time coming here? and bother inviting to milan? Is their nation more stupid than our nation? If Brin says this technology is impossible, why don't you just take one motorbike used by the Siliwangi Military Command to prove it. Document it so that ordinary people know, don't be in a hurry like confused people who don't know what to do. Even though this invention in Indonesia has been made 12 years ago but it's not as efficient as Nikuba, I hope Mr. Arianto can perfect it."
80,"Air jd BBM itu sangat mustahil... 
Pemerintah bertanggungjawab untuk mengklarifikasikan masalah ini.. 
Jangan sampai ada korban penipuan atas nikuba ini.","Water to fuel is impossible...
The government is responsible for clarifying this matter..
Don't be a victim of this nikuba scam."
81,"BRIN: blm bisa dibuktikan secara ilmiah,
BRIN: badan riset dan inovasi nasional
Kenapa ga brin nya sendiri aja yg membuat inovasi nikuba ini sehingga bisa terbukti secara ilmiah  yah","BRIN: can't be scientifically proven yet,
BRIN: national research and innovation agency
Why didn't Brin himself make this Nikuba innovation so that it can be scientifically proven?"
82,"Teknologi gituan udah ada dari tahun 60 han,
Kalo nyata nya work, pasti banyak perusahaan antri nggak usah Ferrari alatu Lamborghini,

Pak misel datang deh ke Toyota dan kawan kawan, nggak usah libatkan pemerintah,

Toh ada juga perusahaan yg buat nikuba contoh nya seperti PT. Joko energi. Coba search sendiri kalo nggak percaya

Metro jangan bodohin masyarakat deh.","That technology has been around since the 60's,
If it actually works, surely many companies will queue, no need for Ferrari or Lamborghini.

Pak Misel, come to Toyota and friends, you don't need to involve the government,

After all, there are also companies that make nikuba, for example, such as PT. Joko energy. Try searching for yourself if you don't believe me

Metro don't fool the people."
83,"Sedih banget, media nge goreng ilmu pengetahuan buat nyari animo kemarahan rakyat akan pemerintah. Masih inget ga dulu tahun 2010 pemerintah Indonesia di ""bodohi"" Oleh blue energy yang konsep nya sama persis kayak nikuba ini.  Hasil nya mana?. Media tau rakyat Indonesia itu minim literasi, padahal tinggal baca tentang hukum kekekalan energi kalau energi itu ga bisa muncul dari ketiadaan.. Output energi ga akan lebih besar dari input. Satu juta persen ga akan ada  mesin yang pake bahan bakar air. Elektrolisis hasil akhirnya adalah hidrogen, kenapa mesti repot repot ubah air jadi hidrogen? Kenapa ga dari bahan lain yang lebih kaya akan hidrogen?  Bapak halu satu ini kayaknya emang kesel sama pemerintahan Indonesia yang bobrok... Emang pemerintahan kita bobrok tapi berbohong itu dosa. Dear pak surya paloh, politik itu emang manis tapi jangan jual pengetahuan buat jadi bahan politik.","It's really sad, the media has fried science to find people's anger towards the government. Do you still remember that in 2010 the Indonesian government was ""fooled"" by blue energy, whose concept is exactly the same as Nikuba. Where's the result? The media know that the Indonesian people are minimally literate, even though all they have to do is read about the law of the conservation of energy if energy cannot appear from nothing. The energy output will not be greater than the input. One million percent there won't be a machine that uses water fuel. The end result of electrolysis is hydrogen, why bother converting water into hydrogen? Why not from other materials that are richer in hydrogen? This gentleman seems really annoyed with the dilapidated government of Indonesia... Our government is indeed dilapidated but lying is a sin. Dear Pak Surya Paloh, politics is indeed sweet, but don't sell knowledge to become political material."
84,Kolaborasi nikuba dengan motor listrik,Nikuba's collaboration with electric motors
85,"Kendaraan listrik sudah ada, sekarang penemuan nikuba dari indonesia yaitu Bapak misel. Harusnya dirangkul pemerintah indonesia, jangan sampai dirangkul negara lain","Electric vehicles already exist, now it's Nikuba's invention from Indonesia, Mr Misel. The Indonesian government should embrace it, not to be embraced by other countries"
86,"Gasss terus @METRO TV. Jangan kasih kendor buat naikin terus nama Nikuba supaya BRIN & Presiden Jokowi nanti bisa kena prank sama penemuan Nikuba, terus dihujat deh sama netizen dan rakyat se-Indonesia raya. Terima kasih telah mengangkat berita ini terus sehingga kita bisa terlatih jadi bangsa overproud dan mudah dibodohi media.","Keep gasss @METRO TV. Don't give yourself the slack to keep raising the name Nikuba so that later BRIN & President Jokowi can be pranked by the discovery of Nikuba, netizens and people all over Indonesia are insulted. Thank you for continuing to raise this news so that we can be trained to be an overproud nation and easily fooled by the media."
87,"Indonesia bwrgantung kepada sumber jualan BBM pertamina sebagai sumber dana untuk negara..jika air bisa digantikan BBM,negara indonesia bisa rugi triliunan..juga royalti dari jualan BBM di gunakan oleh pemerintah sebagai uang kantong..bayangkan kerugian pemerintah jika air menjadi bahan bakar selain BBM.. Mereka yang pertama merasakan cemas jika BBM itu sudah tidak berguna lagi? Mereka akan menentang habisan idea Nikuba.. sumber ekonomi indonesia juga terbesar tergantung kepada jualan ekspor dan BBM tempatan..","Indonesia is dependent on the source of Pertamina's fuel sales as a source of funds for the state..if water can be replaced with fuel, the Indonesian state can lose trillions..the royalty from the sale of fuel is also used by the government as pocket money..imagine the government's loss if water becomes a fuel other than BBM.. They are the first to feel worried if the BBM is no longer useful? They will totally oppose the idea of ​​Nikuba.. Indonesia's economic resources are also the largest dependent on export sales and local fuel.."
88,Pasti bos... Bos. Tambang minyak. Pada takut bangkrut. Bahan bakar minyak nggak laku. Karena adanya Nikuba.,Must be boss... Boss. Oil mine. In fear of bankruptcy. Fuel oil doesn't work. Because of Nikuba.
89,Wkwk yakin? Perasaan modelan nikuba  gini mah udah ada dimana2. Yakin beneran di undang ferrari ducati dll?,"Wow are you sure? The feeling of being a Nikuba model like this is everywhere. Are you sure you were invited by Ferrari, Ducati, etc.?"
90,Jujur klo gua banyak duit gua beli/kontrak tuh nikuba . Mending bubarkan lembaga lembaga yang tak jelas ada sumbangsi nya bagi masyarakat.😂😂,"To be honest, if I had a lot of money, I would buy/contract Nikuba. It's better to disband institutions that don't clearly have a contribution to society"
91,"Penemuan super nikuba pak.arianto,harusna negara turun dan kembangkan jangan sampe negara laen yg mematenkan..luar biasa air di ubah jadi hidrogen,air jadi pengganti bahan bakar.","Arianto's super nikuba invention, the country has to go down and develop it, don't let other countries patent it... it's amazing how water is converted to hydrogen, water is a substitute for fuel."
92,Cumak mafia migas yg nolak NIKUBA gk mungkin lah pemerintah nolak.,"It's only the oil and gas mafia that rejects NIKUBA, it's impossible for the government to refuse."
93,Pemerintah gak ad yg menghargai klu TNI menghargai karya ank bangsa ...dngn d panggilny nikuba k milan ad orang2 yg mau memanffatknny...lucu dngn rezim in...,No government appreciates when the TNI appreciates the work of the nation's children...by being called nikuba k milan there are people who want to take advantage of it...it's funny with this regime...
94,Rusia ketar ketir bakal menghalang2in dgn suap2 agar nikuba tidak lolos ke eropa. Akibat minyak rusia di blokir akibat perang ukraina vs rusia.,"Russia is afraid that it will block it with bribes so that Nikuba does not pass to Europe. As a result, Russian oil was blocked due to the war between Ukraine and Russia."
95,Nikola Tesla saja nisa BIKIN dan bangun tower listrik gratis tapi di hancurkan para kapital karena tidak menguntungkan mereka mereka tidak produksi massal untuk keuntungan kapital. Org brin paling loby2 buat gini gitu intinya nikuba jangan ada yg minat dengan alasan ilmiah,"Nikola Tesla could have made and built electricity towers for free, but capital had destroyed them because it was not profitable for them, they did not mass produce for capital gains. Most of the brin people loby for this, the point is that Nikuba shouldn't be interested in scientific reasons"
96,"Knapa brin bilang begitu???
Jawabanya adalah karna bila nikuba di kembngkan di indonesia orang2 bakalan memakai nikuba
Dan pertmbngan minyak bumi aka tidak ad lg sehingga orang yg korupsi untuk minyak bakalan merugi
Jadi inti ny tidak ad keuntungan jangka panjang buat kantong sendiri bila nikuba di kembngkan itu maksudny
Karna pemerintah indonesia yg berkembng cuman kriminal dan korupsi cman itu aja","Why did brin say that???
The answer is because if Nikuba is developed in Indonesia, people will use Nikuba
And the development of petroleum will no longer exist so that people who are corrupt for oil will lose money
So the point is that there is no long-term benefit for your own pocket if Nikuba is developed, that is to say
Because the Indonesian government that is developing is only crime and corruption, that's all"
97,Nikuba ini sudah sering dipakai tni dibbrp motornya .dana menhamkam kan 170 triliyun ..nikuba minta 15 milyard saja .beli aja utk rakyat dan utk ketahanan rakyat,Nikuba has often been used by the military on several motorbikes. The funds saved 170 trillion.. Nikuba asked for only 15 billion. Just buy it for the people and for people's resilience
