,Text,TextEng
126,"Selama airnya berasal dari air laut gak masalah, tapi jika berasal dari air gunung ini bisa mengancam keberlangsungan hidup manusia.","As long as the water comes from sea water it's not a problem, but if it comes from mountain water it can threaten human survival."
127,"PEMERINTAH ITU GOBLOK SEKALI SUDAH DI PILIH RAKYAT JADI PRESIDEN, TIDAK MAU DUKUNG RAKYAT, PUTRA NKRI LAGI YANG CREATOR NIKUBA","THE GOVERNMENT WAS ENCOURAGED ONCE THE PEOPLE ELECTED TO BE PRESIDENT, DON'T WANT TO SUPPORT THE PEOPLE, THE SON OF THE NKRI AGAIN IS THE CREATOR OF NICUBA"
128,"Lucunya negara ini org org genius gak pernah dipake dinegara sendiri...namun setelah diambil negara luar baru lh ngaku"" itu buatan dalam negri😂😂😂😂😂lucu","The funny thing is this country, genius people have never used it in their own country... but after being taken by a foreign country, they admit ""it's made in the country 😂😂😂😂😂 funny"
129,"Konoha mmg lucu,  ketua BRIN nya aja g jelas keahlian, gelar nya pun gelar prof dadakan,,","Konoha is funny, the chairman of the BRIN is not clear on his skills, his title is also an impromptu professor title..."
130,Tkt rugi kali Pertamina kalo ini alat diproduksi masal,It's a loss for Pertamina if this tool is mass produced
131,undang pihak yg ngajak kerjasama lah..!!,Invite those who want to cooperate...!!
132,"Negara Jelangkung 
Tidak butuh Masyarakat yang Berbakat 
& berpotensi mengharumkan Negara
namun lebih mengapresiasi tikus yang bisa mencuri uang rakyat","Jelangkung Country
No need for a Talented Society
& has the potential to make the country proud
but more appreciate rats that can steal people's money"
133,"Selalu gak belajar dr pengalaman & angkuh, lihat film ipin upin, gak laku di negeri sendiri, laku di negara tetangga, tetapi kemudian di putar disini, & disukai pemirsa di negeri sendiri..aya aya wae 😄","Always don't learn from experience & be arrogant, see the film Ipin Upin, it doesn't sell well in its own country, it sells well in neighboring countries, but then it is shown here, & it is loved by viewers in their own country.. aya aya wae 😄"
134,Biasa pak karena disni kan politik nya masya allah banget makanya gax dihargain pak nanti kalau di luar negrimudh berhasil baru mereka beli ke luar,"It's normal, sir, because there is politics here, masya Allah, that's why you don't appreciate it, sir, if you succeed abroad, they will buy it abroad"
135,"Pak aryanto misel, seorang peneliti yang cerdas, tetapi di dalam negeri tidak di hargai karya nya, bapak maju terus, nama bapak akan menjadi sejarah sebagai penemu yang berguna bagi orang banyak.","Mr. Aryanto Misel, a smart researcher, but his work is not appreciated domestically, you move on, your name will go down in history as an inventor who is useful to many people."
136,Kalau saja barangnya ada dishopey mungkin laris,"If only the goods were in the shop, they might sell well"
137,"Seperti halnya mobil esemka, pertama gitu tidak dilirik oleh negara sendiri,, pas di lirik negara lain baru di ambil kembali.","As with Esemka cars, at first the country itself didn't glance at it, right at the lyrics of other countries it just took it back."
138,"Kono zaman dahulu ada tekhnologi Udara menjadi Energi entah untuk mesin atau kendaraan apa...
🤔😇

😊","In ancient times, there was Air-to-Energy technology, whether for what machine or vehicle...
🤔😇

😊"
139,BONGKAR!! AYO DAH BUKTIKAN!!,DEMOLISH!! LET'S PROVE IT!!
140,"Bohong banget metro ini, bukan dihargai, tapi mau diambil alih tanpa ada pembayaran hak cipta, itu yg bilang sang penciptanya sendiri!
NIKUBA ini bukan barang baru, kalau efisien, pasti negara maju sdh membuat alat ini dengan massal!","This metro is so lying, it's not appreciated, but it wants to be taken over without any copyright payments, that's what the creator himself said!
NIKUBA is not new, if it were efficient, surely developed countries would have mass-produced this device!"
141,Intinya klw pemerintah qte mengakui N apresiasi penemuan ini. Pemasukan kurang bisa jadi ga ada dr tempat yg klw isi dr Nol ya pakkk😂,"The point is that the qte government recognizes that N appreciates this discovery. The income is less, so it can't be from a place where if you fill it in, it's zero, right, sir😂"
142,Saya lebih percaya bumi itu datar ketimbang bb air lebih irit dari bensin😅😅,"I prefer to believe the earth is flat than water, more efficient than gasoline😅😅"
143,indonesia itu negri para bandit shg smg mereka cpt dpt hidayah Aamiin,"Indonesia is the country of bandits, so hopefully they can quickly receive guidance, Aamiin"
144,"Kalo memang bisa merubah air menjadi BBM secara LOGIKA orang ini akan jadi. REBUTAN dan akan menjadi orang TERKAYA di dunia, masalahnya ini bukan temuan tapi hanya elektrolisa yang hanya mampu menambah daya dari BBM yg sdh ada dikendaraan","If you really could change water into fuel logically this person would be. GRAB and will become the RICHEST person in the world, the problem is not an invention but only electrolysis which is only able to add power from the fuel that is already in the vehicle"
145,"Pengamat penemuan

West/eastern - wow ada penemu, mari kita undang dia untuk mempresentasikan karyanya. Siapa tau bisa kita pakai

RI : wah gawat, bisnis kita bisa hancur gara2 dia.","Discovery Observer

West/eastern - wow there's an inventor, let's invite him to present his work. Who knows what we can use

RI: wow bad, our business could be destroyed gara2 him."
146,Profesor Halu,Professor Hall
147,Pak Aryanto Misel mirip sama Pak Rocky Gerung ya..,"Mr. Aryanto Misel is similar to Mr. Rocky Gerung, right?"
148,"SUNGGUH SANGAT BODOH SEKALI !!!!!!! 
ORANG SINI SUKANYA IMPORRR, TRUs NANTI DI KORUPSI, GIMANA MAU MAJU WATAK NYA AJA PADA KY GITU, SUDAH MENGAKAR DI OTAK !!! BEGOFIX SEKALI","VERY VERY STUPID!!!!!!!!
PEOPLE HERE LIKE TO IMPORT, THEN YOU WILL BE CORRUPTED, HOW DO YOU WANT TO DEVELOP THE CHARACTER, JUST LIKE THAT, IT'S ALREADY BOOTED IN THE BRAIN!!! VERY BEGOFIXED"
149,"Dari bulan lalu, beritanya tentang Nikuba diincar mulu, bener nggak sih?!","Since last month, news about Nikuba has been targeted, is it true?!"
150,Untung bapa ini bukan pejabat..,Luckily this father is not an official..
151,BRE NI TEKNOLOGI GA BERGUNA SAMA SEKALI SECARA FISIKA YA JELAS DITOLAK BRIN KALIAN AJA YANG TERLALU NASIONALISME,BRE THIS TECHNOLOGY IS NOT USEFUL AT ALL PHYSICALLY YES IT'S CLEARLY REJECTED BRIN YOU ARE TOO NATIONALISM
152,Brin isi nya org org bodoh,Brin is filled with stupid people
153,🤣🤣🤣,
154,"Oknum Pejabat negara kita yg ada di Konoha cuma semangat dalam rebutan jabatan, rebutan uang, rebutan janda bohay 😹, kucing garong ..
Korupsi nya paling Rakusss,..
Ga mgkin peduli dengan hal2 seperti ini,..","The officials of our country who are in Konoha are only enthusiastic in fighting over positions, fighting over money, fighting over bohay widows 😹, wild cats..
Corruption is the most greedy,
Don't care about stuff like this..."
155,"Mental antek kompeni ya begitu...

Klo ada yang teriak merdeka, dia akan jawab : jangan macam2, repot2 perang, begini aja sudah merdeka ko..","The mentality of the Company's lackeys is like that...

If someone shouts independence, he will answer: don't mess around, bother with war, just like this, you're already independent."
156,Pa Aryanto mestinya tahan dulu sbb jika rejim ini berganti dg rejim yg normal  (terutama jika Anies jd RI 1) sy yakin temuan pa Aryanto akan dihargai,Aryanto should have endured because if this regime changes to a normal regime (especially if Anies becomes RI 1) I'm sure Aryanto's findings will be appreciated
157,Moga2 dilirik negeri Prindavan,I hope you give Prindavan land a glance
158,"Negeri ini sulit sekali menghargai hasil karya anak bangsa sendiri. Ada nikuba, dan yang teranyar adalah stadium JIS. Semuanya dikatakan memiliki banyak cacad. Tetapi kalau hasil karya rezim dan konco konco nya walaupun banyak cacad dan kekurangan tetap disanjung-sanjung. Memang MENYEDIHKAN.","It is very difficult for this country to appreciate the work of its own nation's children. There is a nikuba, and the latest is the JIS stadium. Everything is said to have many defects. But if the work of the regime and its cronies even though there are many flaws and shortcomings, they are still praised. It's SAD."
159,Bambu petok,Stick bamboo
160,Amiiinnn semoga beliau sukses di luar negri. Dalam negri gak butuh yg begituan lebih bagus beli inport dr cina. Bila perlu cari org bule untuk sponsori buat pabriknya di luar negri aja . Biar nanti org indo bs beli inport  klo udah besar. Seneng tuh pejabatnya dpt untuk,"Amiiinnn I wish him success abroad. Domestic ones don't need anything like that, it's better to buy imports from China. If necessary, find Caucasians to sponsor the factory overseas. So that later Indonesians can buy imports when they're big. Glad the official got it for"
161,Brin ga ada guna nya dh ga ada bukti mampaat nya.,Brin is useless and there is no evidence of its effectiveness.
162,"Maju trus pak jangan mau di bodohin di negri sendiri.., biarkan saja orang2 bodoh yg di anggap pintar.. ini lh di negri indonesia asal ada uang yg bodoh ajh jdi pintar..","Go ahead, sir, don't want to be fooled in your own country."
163,Niku nipu 😂,Niku cheat 😂
164,keluar negeri aja pak bawa keluarga semua kesana..klw di indonesia sampe kiamat g akan di hargai..,"Just go abroad, sir, bring all your family there.. If you're in Indonesia, you won't be appreciated until the end of the world.."
165,Pemerintah takut bangkrut PERTAMINA. Tidak ada ladang KORUPSI lagi dipertamina. Pejabat rendah hingga bos tertinggi dapat jatah dari PERTAMINA. Makanya dicuekin. Bagus Italia langsung ambil penemu dari indonesia. Bikin hak patennya Italia.,The government is afraid of bankruptcy PERTAMINA. There is no CORRUPTION field anymore in Pertamina. Lower officials to the highest bosses receive rations from PERTAMINA. That's why it was ignored. It's good that Italy immediately took inventors from Indonesia. Made the Italian patent.
166,"Udah kaget,,, dri dlu emang gtu,,, karya anak bangsa dicuekin , pas dilirik negeri luar. Baru di liat","It's already a shock,,, from the past, it's like that,,, the work of the nation's children was ignored, when foreign countries glanced at it. Just saw"
167,"Usaha bapak seharusnya di hormati, tapi ingat yaa pak kalau bapak di buat berhasil maka bapak akan stop~ sbb akan membunuh bbm dan perlu diketahui bbm itu sahamnya adalah milik para pembisnis bandit istilahnya kau menyaingi aku aku habiskan kamu. Jadi jangan coba2 untuk menggantikan produksi baru yg menyaingi mereka. Komplotan penjahat2 pembisnis yg memutar bola dunia itu adalah mereka mreka yg dpt membuat industri2 klas dunia...mreke berkuasa kita dipaksa untuk menjadi konsumen aja. Masih untung gk di cabut nyawanya.....mrk2 itu orang orang yg gak punya belas kasihan hanya karena uang itu saja Uang Uang Sampai Masuk Kelubang Kuburan. Mereka gk kan punya rasa kemanusiaan bentuknya manusia tapi sifatnya iblis. Itulah kehidupan di dunia bola bisnis. Jadi idaman anda akan tetap di hentikan.","Your efforts should be respected, but remember, sir, if you are made successful, you will stop, because you will kill BBM, and you need to know that BBM shares belong to bandit businessmen, the term you compete with me, I will finish you off. So don't try to replace new productions that compete with them. The gang of business criminals who spin the globe are the ones who can create world-class industries... they are in power, we are forced to just be consumers. It's still lucky that his life wasn't taken away.....these are people who have no mercy just because of that money Money Money Goes Into the Grave Hole. They don't have a sense of humanity in human form but are devil in nature. That's life in the business world. So your dream will still be stopped."
