Text,Label
"Kalau pakai air, bbm tidak laku. Coba kalau Indonesia suport khusus untuk mobil kelas dunia dengan bahan bakar nikuba dan export ke seluruh dunia. Ini baru benar",positif
BRIN ....... unfaedah ... tidak menghargai karya anak bangsa .... gaji orang-orang BRIN jadi beban APBN saja ..........saya dukung NIKUBA biar di kembangkan di Italia / Ferari,negatif
"Faktanya nikuba sudah diuji/dipakai sebagai kendaraan dinas  kodam diponegoro.  Dan sudah terbukti ... efektif. Aneh BRIN, , inilah negeri wakanda 😅😅😅",positif
"Karena negara kita terbatas sumber daya kalau pun untuk melanjutkan proyek itu, beda dengan luar negeri mereka sudah punya pabrik sendiri, sehingga menyesuaikan aja, minyak atau bahan lain mereka dapat mereka jadikan sumber energi untuk mobil mereka, beda kita tidak ada pabrik mobil asli produk Indonesia atau sebangsanya.",positif
NIKUBA mantul GO UE !!,positif
"BRIN itu aneh ngomong meragukan nikuba tapi ga pernah dateng ngetest Nikubanya tsb 
normalnya manusia klo  meragukan sesuatu pasti akan datang untuk membuktikan apakah itu benar atau tidak tapi BRIN nggak ngomong doang dari jauh dateng enggak kocak.",negatif
Karna karia anak bangsa gak pernah di hargai di negeri sendir sehat salalu pak nikuba,netral
Kalau pakai air.bahan bakar para bejabat akan bangkrut miskin maka nikuba di bekukan.dimatikan,negatif
"Bravo... Karya anak bangsa yg luar biasa tp tidak diakui bangsanya sendiri, tetap semangat pak Nikuba...penemuan hebat tetaplah berharga... Suatu ketika tetap akan diakui meski bukan oleh pemimoun negeri ini",positif
"Kalau saya yg punya pertamina maka saya akan kasih uang banyak ke brin, yg penting nikuba di musnahkan",negatif
Ini orang aslinya gak jelas,negatif
"Brin ini tak berguna , coba di bantu nikuba ini agar dapat di sempurnakan , negeri ini tidak ramah pada ilmuan ,cuma  ramah pada para buzzer selalu menjelekkan anak bangsa",negatif
Woy banggakan sma ngapain nikuba nikuba wkwkwk,positif
Banyak orang licik di Indonesia. Bukannya berperang melawan bangsa asing .. malah beperang dengan bangsa sendiri. Brinnn bagus tapi sayang banyak oknum di NKRI ini yg tipu-tipu. Hargai dong bangsamu sendiri.,negatif
NIKUBA GA DILIRIK OLH PENGUSAHA RI TAKUT DAGANGAN PENGUSAHA PRO ASENG GA LAKU,negatif
"BRIN GAK TAU MALU TAEK. APRESIASI KAGAK, NIKUBA YG KHUSUS DIUNDANG KOK. TERNYATA BRIN MERAGUKAN NIKUBA TP GAK PERNAH NELITI DAN KROSCEK CUMA NYINYIR DAN BACOT GOBLOK. TIBA2 IKUT2AN MUNCUL DI ITALIA. CAPER?? MAU NGKLAIM? NUMPANG TENAR? TAEKKKKKK BRIN GOBLOK TOLOL",positif
mafia bbm kejang kejang ada nikuba,netral
"Ini bisa jadi masalah pasar, pengusaha dan kompetitor si nikuba.

Kaya ada orang tukang gorengan udah lama, 10 thn misalnya lalu ada tukang gorengan baru dgn inovasi dan kreativitas ya yang lama ga mau kalah saing lah..",positif
Satu unit mesin nikuba berapa emang harganya ya,netral
"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih...",positif
Sy setuju bngt sm bapaknya. setiap penemuan ank bangsa tidak pernh di hargai. Y mending di jual aj keluarnegri. Toh nnti kalau itu benr sampai di produksi masal untuk kendaraan masa depan. Nm bapak tetep mendunia sebagi si penemu..sukses terus bapak. 🙏👍👍,positif
"Bravo... Karya anak bangsa yg luar biasa tp tidak diakui bangsanya sendiri, tetap semangat pak Nikuba...penemuan hebat tetaplah berharga... Suatu ketika tetap akan diakui meski bukan oleh pemimoun negeri ini",positif
"Mungkin perlu didemonstrasikan dulu di depan BRIN dan Masyarakat .
jika rahasianya ada pada air dan komponen elektroniknya itu bisa dirahasiakan .

Saya  penasaran dengan kecepatan elektrolisis serta daya yang dibutuhkan untuk elektrolisis.

Semoga sukses .",positif
MUNGKIN NIKUBA BUATAN ANIES JADI NGGAK LAKU BAGI BRIN.,netral
"Harusnya tidaklah sulit ...
Kalau memang teknologi ini baru yaitu mampu untuk merubah air menjadi bahan bakar, maka seharusnya tinggal dicarikan hak paten untuk produk tersebut -- bisa paten dari dalam negeri atau luar negeri --, sehingga siapapun orang atau perusahaan yang membuat produk tersebut harus membayar royalty kepada pemilik paten ...",positif
"Aryanto misel itu Tamatan SMP beliau hanya punya ilmu otak atik alias cocoklogi.  Samahalnya dengan Tukang Las yang pandai bikin bentuk HELikopter tapi tidak bisa Terbang wkwkwkwkwkwkwkk.....
Nikuba alat tidak efisien.",negatif
Nikuba masih butuh BBM. Jadi tetep beli bensin motor TNI yang dipasang Nikuba.,netral
karna indonesia tidak bisa mengembangkan nikuba. bisanya cuma nyinyir,netral
"Lanjutkan kerjasama dg luar negeri, mudah2an nama bpk sebagai penemu nikuba terkenal didunia mewakili NKRI.",positif
"Takut pertamina bangkrut. Jd menolak nikuba.contoh aja Indonesia subur, tp beras msh impor. Garam impor. 
Mau maju Indonesia tp tidak mau dr usaha, penginnya instan lbh baik beli atau impor",negatif
"BUBARKAN SAJA, LEMBAGA2 YG tidak mendukung usaha anak bangsa untuk berusaha sebagai penemuan atas penelitian..",negatif
Apa nikuba ini belum ada patennya koq masih ditutup-tutupi?,netral
Kasihan peneliti menjual gak cipta nikuba Rp 15 Milyar nilai uang banyak bagi saya tetapi hak intelektual dapat dipakai seluruh manusia terlalu murah dan minta fee  setiap tahun. Semoga Bapak lebih bersemangat terus meneliti dan sehat selalu. 🙏🙏🙏,positif
Setaun lalu tni yang mencoba motornya pake nikuba..tapi di bantai brin..,netral
Kalo di kita tiap beli minyak kan ada perpersen buat orang2 bumn 😁. Maknya gk mau pakai nikuba.,negatif
Diindonesia nikuba tidak didukung dikarenakan akan menyingkirkan BBM. Karena BBM di indonesia adalah ladang bisnis yg sangat menggiurkan.,negatif
"Pemerintah itu makin lama semakin TOLOL, nanti Indonesia hanya akan di posisikan sebagai KONSUMEN NIKUBA, tapi negara asing akan menjadi PRODUSEN NYA",negatif
Nikuba cuma bohongan gais,netral
Saya yakin orang Brin  ingin memotong bisnis nya nikuba,positif
"BUBARKAN SAJA, LEMBAGA2 YG tidak mendukung usaha anak bangsa untuk berusaha sebagai penemuan atas penelitian..",negatif
Kasihan peneliti menjual gak cipta nikuba Rp 15 Milyar nilai uang banyak bagi saya tetapi hak intelektual dapat dipakai seluruh manusia terlalu murah dan minta fee  setiap tahun. Semoga Bapak lebih bersemangat terus meneliti dan sehat selalu. 🙏🙏🙏,positif
Berarti orang Brin ingin memotong bisnis nikuba.dasar otak penghianat tetap akan terbongkar borok nya,negatif
"Nikuba tidak berbahaya karena tidak 4:27 ditampung tapi langsung digunakan, ini cerdas",positif
BRIN terlalu angkuh untuk mengakui hasil penemuan tehnologi anak bangsa..bubarin aja BRIN gk ada guna,negatif
NIKUBA menyelamatkan kendaraan bensin dari kendaraan listrik,netral
"15 milyar terlalu kecil, NIKUBA bernilai 1000ribuan triliun, di eropa hydrogen viral, sangat mahal, nikuba penemuan paling dasyat sepanjang zaman, indonesia kelewat tolol tidak mau ambil itu, padahal akan living in the future",negatif
"Mengapa pemerintah tidak mau menerima hasil karya anak bangsa ini karena dalam pemerintahan itu akan sangat banyak yang di rugikan, contohnya BBM menjadi kalah bersaing dengan nikuba ini dan para pejabat yang mendapatkan cuan dari BBM akan merugi besar.
Itu saja sebenarnya permasalahannya.
Sama seperti anak indonesia yang menemukan tenaga listrik dari pohon itu, pemerintah cuwek tidak mau respon, tapi anak bangsa dan hasil karyanya dan teknologinya itu menjadi rebutan antara Brunei dan turkiye malah pemerintah Indonesia keberatan tidak mau melepas anak bangsa itu.",negatif
"Seharusnya Metro TV tidak hanya nanya ke Aryanto Misel saja. Coba tanya langsung ke Ferrari, Lamborghini, atau Ducati apakah benar mereka mau memakai teknologi Nikuba. Mereka punya pasti memberi respons yang jujur apakah mereka beneran sudah mengundang Aryanto Misel dan berminat pada Nikuba. Pakai e-mail juga cukup. Tidak susah.",positif
"Ah, cuma diundang buat presentasi di eropa doang udah macem thomas alva edison aja, pasti pengembang mobil eropa sudah lebih dulu tau teknologi ini, toh mobil eropa jg beli alatnya dr rumania, cuma karena viral maka eropa mengundangnya, hanya saja memang brin terlihat tutup mata terkesan kurang welcome dengan ide, blm lagi yg mengaku sebagai penemunya yg kelihatan gak ilmiah, macem jualan obat pasar aja , toh bahan kimia accu zuur dicampur air hujan dimasukin ke aki lalu dicas pakai listrik jg bisa buat gerakin motor listrik",positif
